dtime,USD,GBP,EUR,CAD,CHF,SEK,DKK,NOK,AUD,NZD,ZAR,BHD
2013/4/23,99.29,151.86,129.63,96.86,106.17,15.19,17.39,16.97,101.87,83.6,10.75,263.65
2013/4/24,99.64,151.81,129.57,97.08,105.45,14.99,17.38,16.84,102.33,83.92,10.82,264.58
2013/4/25,99.56,152.33,129.72,97.12,105.11,15.07,17.39,16.9,102.43,84.45,10.9,264.37
2013/4/26,99.14,153.13,128.96,97.28,104.95,15.01,17.3,16.89,102.23,84.47,10.95,263.25
2013/4/30,97.92,151.67,128.18,96.79,104.48,14.94,17.2,16.83,101.34,83.75,10.9,260.01
2013/5/1,97.19,151.06,128.07,96.55,104.6,15,17.18,16.88,100.86,83.39,10.81,258.07
2013/5/2,97.22,151.28,128.08,96.48,104.84,15.04,17.18,16.87,99.83,82.6,10.77,258.15
2013/5/7,99.16,154.2,129.68,98.5,105.62,15.14,17.4,16.98,101.56,84.4,11.04,263.3
2013/5/8,98.89,153.03,129.26,98.37,105.06,15.14,17.35,16.93,100.58,83.53,10.94,262.59
2013/5/9,98.9,153.72,130.14,98.64,105.78,15.22,17.46,17.21,100.76,83.51,10.98,262.54
2013/5/10,100.96,155.93,131.53,100.2,106.22,15.39,17.65,17.46,101.7,84.6,11.19,268.08
2013/5/13,101.92,156.42,132.11,100.72,106.27,15.42,17.73,17.54,101.78,84.28,11.15,270.63
2013/5/14,101.48,155.54,132.09,100.55,106.47,15.4,17.72,17.54,101.3,84.04,11.1,269.46
2013/5/15,102.14,155.61,132.17,100.23,105.86,15.33,17.73,17.54,101.23,83.87,11.06,271.22
2013/5/16,102.16,155.7,131.54,100.59,105.78,15.33,17.65,17.48,101.21,84.45,11.05,271.27
2013/5/17,102.29,156.26,131.76,100.39,105.97,15.35,17.68,17.55,100.49,83.5,10.99,271.61
2013/5/20,102.85,156.01,131.87,99.93,105.9,15.36,17.7,17.55,100.25,83.19,10.93,273.1
2013/5/21,102.45,156.16,131.9,99.88,105.72,15.39,17.7,17.55,100.25,83.57,10.83,272.04
2013/5/22,102.62,155.58,132.69,99.95,105.84,15.53,17.8,17.75,100.55,83.83,10.75,272.49
2013/5/23,103.5,155.53,132.78,99.65,105.43,15.56,17.81,17.75,99.94,83.27,10.8,274.83
2013/5/24,102.34,154.38,132.2,99.13,105.44,15.38,17.74,17.56,99.09,82.77,10.74,271.75
2013/5/27,100.88,152.65,130.42,97.67,104.91,15.17,17.49,17.31,97.1,81.43,10.52,267.87
2013/5/28,101.63,153.24,131.06,98.11,105.17,15.26,17.58,17.35,97.64,81.94,10.54,269.86
2013/5/29,102.23,153.65,131.38,98.18,104.87,15.22,17.63,17.35,97.8,82.46,10.43,271.46
2013/5/30,101.18,152.94,130.9,97.65,105.08,15.22,17.56,17.16,97.3,81.94,10.28,268.6
2013/5/31,101.17,154.08,131.88,98.16,106.06,15.41,17.7,17.35,97.95,81.88,10.1,268.64
2013/6/3,100.46,152.87,130.65,96.96,105.07,15.19,17.53,17.12,96.7,80.17,9.99,266.76
2013/6/4,99.46,152.5,130.05,96.74,105.02,15.21,17.45,17.15,97,80.44,10.14,264.1
2013/6/5,100.3,153.37,131.04,96.84,105.73,15.27,17.58,17.23,96.63,80.35,10.22,266.26
2013/6/6,99.3,152.82,129.86,95.89,105.26,15.07,17.43,17.08,94.19,78.8,9.93,263.67
2013/6/7,97.44,151.9,128.97,94.8,104.81,14.88,17.3,16.95,93.04,77.92,9.86,258.74
2013/6/10,97.73,152.07,129.24,95.96,104.6,14.91,17.34,16.96,92.39,76.93,9.73,259.51
2013/6/11,98.8,153.83,130.97,96.89,105.82,15.03,17.57,17.13,93.13,77.95,9.73,262.35
2013/6/12,96.44,150.89,128.39,94.65,104.24,14.73,17.22,16.7,91.46,76.36,9.57,256.08
2013/6/13,95.3,149.44,127.31,93.39,103.79,14.66,17.07,16.58,90.3,75.89,9.48,253.05
2013/6/14,94.63,148.69,126.5,92.98,102.68,14.61,16.96,16.49,90.77,76.23,9.58,251.27
2013/6/17,94.68,148.74,126.21,93.19,102.51,14.71,16.93,16.57,90.88,76.51,9.52,251.41
2013/6/18,94.84,149.08,126.73,93.12,102.76,14.67,16.99,16.55,90.7,75.91,9.53,251.83
2013/6/19,95.53,149.31,128.02,93.4,103.84,14.81,17.16,16.63,90.33,76.21,9.55,253.66
2013/6/20,96.45,149.27,128.18,93.81,104.16,14.95,17.18,16.7,89.71,75.99,9.46,256.04
2013/6/21,97.2,150.66,128.46,93.61,104.83,14.81,17.23,16.2,89.57,75.64,9.5,258.1
2013/6/24,98.36,151.42,128.93,93.84,104.98,14.68,17.28,16.15,90.88,76.45,9.63,261.18
2013/6/25,97.74,150.99,128.28,93.05,104.73,14.47,17.2,15.98,90.37,75.75,9.72,259.53
2013/6/26,98.15,151.33,128.39,93.32,104.57,14.63,17.21,16.12,90.92,75.99,9.71,260.55
2013/6/27,97.65,149.63,127.18,93.32,103.72,14.5,17.05,16.03,90.67,76,9.68,259.22
2013/6/28,98.63,150.41,128.56,94.05,104.33,14.63,17.24,16.33,91.15,76.68,9.93,261.9
2013/7/1,99.43,151.18,129.43,94.44,105.33,14.84,17.35,16.38,90.91,76.9,10.04,263.95
2013/7/2,99.62,151.59,130.1,94.84,105.41,14.91,17.44,16.29,92.04,77.87,10.07,264.52
2013/7/3,100.72,152.56,130.62,95.46,105.78,14.97,17.51,16.47,92.15,78.12,10.1,267.45
2013/7/4,99.93,152.59,129.92,95.13,105.48,14.95,17.42,16.37,90.92,77.81,9.92,265.35
2013/7/5,100.35,150.96,129.41,95.36,104.84,15.01,17.35,16.42,91.8,78.61,10.02,266.46
2013/7/8,101.37,150.81,130,95.87,105.05,14.89,17.43,16.22,91.72,78.19,9.96,269.17
2013/7/9,101.07,150.82,129.85,95.59,104.7,14.89,17.41,16.44,92.07,78.73,9.94,268.37
2013/7/10,101.17,150.29,129.24,96.05,103.86,14.88,17.33,16.38,92.67,79.25,10.08,268.64
2013/7/11,99.61,150.4,130.39,95.64,104.92,15.01,17.48,16.51,91.85,78.8,10.07,264.5
2013/7/12,99.07,150.42,129.76,95.49,104.64,14.89,17.4,16.4,90.73,77.62,9.93,263.06
2013/7/16,100.05,151.06,130.65,95.9,105.47,14.99,17.52,16.49,91.25,78.21,10.12,265.6
2013/7/17,99.36,150.21,130.56,95.66,105.56,15.06,17.51,16.57,91.78,78.33,10.09,263.76
2013/7/18,99.71,151.72,130.79,95.81,105.92,15.18,17.53,16.64,91.92,78.71,10.17,264.2
2013/7/19,100.86,153.34,132.08,97.1,106.69,15.34,17.71,16.86,92.37,79.6,10.17,267.82
2013/7/22,100.02,152.98,131.67,96.55,106.55,15.32,17.66,16.77,92.18,79.44,10.19,265.59
2013/7/23,99.46,152.75,131.2,96.26,106.27,15.34,17.59,16.75,92.07,79.39,10.13,264.03
2013/7/24,99.51,153.01,131.56,96.57,106.46,15.43,17.64,16.94,92.45,79.67,10.28,264.16
2013/7/25,100.31,153.62,132.37,97.24,106.95,15.42,17.75,16.91,91.79,79.98,10.27,266.36
2013/7/26,99.31,152.73,131.85,96.53,106.76,15.32,17.68,16.82,91.86,80.16,10.22,263.63
2013/7/29,97.99,150.83,130.19,95.46,105.68,15.17,17.47,16.61,90.8,79.23,10.02,260.2
2013/7/30,98.05,150.4,129.97,95.55,105.31,15.15,17.44,16.52,90.21,78.75,10.01,260.36
2013/7/31,98.09,149.46,130.06,95.22,105.56,14.96,17.45,16.54,88.57,78.15,9.99,260.46
2013/8/1,97.85,148.53,130.16,95.29,105.65,15.06,17.46,16.62,87.66,77.92,9.92,259.82
2013/8/2,99.54,150.48,131.43,96.24,106.16,15.08,17.63,16.74,88.96,78.69,9.98,264.31
2013/8/5,99.16,151.47,131.56,95.37,106.67,15,17.64,16.72,88.1,76.99,10.06,263.3
2013/8/6,98.03,150.61,130,94.71,105.86,14.91,17.44,16.57,87.4,76.88,9.96,260.3
2013/8/7,97.42,149.42,129.58,93.85,105.28,14.87,17.38,16.46,87.39,76.96,9.81,258.61
2013/8/8,96.73,149.83,129.01,92.8,104.88,14.86,17.3,16.4,87.3,77.03,9.72,256.85
2013/8/9,96.89,150.5,129.61,93.8,105.27,14.93,17.38,16.4,88.22,77.42,9.84,257.28
2013/8/12,96.24,149.26,128.24,93.55,104.29,14.78,17.19,16.41,88.45,77.34,9.8,255.55
2013/8/13,97.42,150.53,129.47,94.51,105.11,14.91,17.36,16.57,88.72,77.74,9.85,258.68
2013/8/14,98.31,151.85,130.33,94.97,105.36,15.05,17.47,16.68,89.34,78.29,9.85,261.05
2013/8/15,97.96,152.05,129.95,94.86,104.87,15.07,17.42,16.64,89.73,79.07,9.82,260.12
2013/8/16,97.23,152.1,129.85,94.4,105.06,14.95,17.41,16.46,88.94,78.63,9.75,258.18
2013/8/19,97.65,152.54,130.17,94.5,105.32,14.99,17.46,16.49,89.76,79.13,9.68,259.29
2013/8/20,97.71,152.96,130.35,94.46,105.72,15.01,17.48,16.51,89.08,78.81,9.58,259.45
2013/8/21,97.51,152.61,130.92,93.74,106.24,15.03,17.55,16.39,88.21,77.57,9.6,258.92
2013/8/22,97.91,152.92,130.6,93.33,105.99,14.88,17.51,16.11,87.6,76.63,9.4,259.92
2013/8/23,98.98,154.26,132.1,94.03,107.09,15.21,17.71,16.23,89.24,77.47,9.64,262.83
2013/8/26,98.72,153.85,132.15,94.01,107.18,15.2,17.72,16.42,89.08,77.1,9.61,262.13
2013/8/27,98.14,152.89,131.29,93.34,106.53,15.06,17.6,16.27,88.16,76.72,9.48,260.59
2013/8/28,97.21,151.04,130.08,92.71,105.89,14.99,17.44,16.17,87.05,75.6,9.33,258.06
2013/8/29,97.85,151.91,130.42,93.31,105.99,15.05,17.49,16.2,87.66,76.59,9.5,259.82
2013/8/30,98.36,152.58,130.22,93.36,105.73,14.93,17.46,16.16,87.83,76.42,9.49,261.11
2013/9/2,98.54,152.84,130.02,93.54,105.63,14.89,17.43,16.1,88.09,76.47,9.62,261.59
2013/9/3,99.68,154.94,131.46,94.49,106.62,15.1,17.62,16.39,89.96,78.09,9.72,264.61
2013/9/4,99.61,155.02,131.16,94.5,106.39,15.04,17.58,16.41,90.14,77.76,9.64,264.43
2013/9/5,99.71,155.73,131.63,95.05,106.53,15.11,17.65,16.45,91.41,78.7,9.75,264.69
2013/9/6,99.98,155.94,131.18,95.31,105.87,14.95,17.59,16.32,91.34,79.02,9.82,265.41
2013/9/9,99.69,155.91,131.36,95.75,106.28,15.04,17.61,16.4,91.49,79.41,9.94,264.64
2013/9/10,99.71,156.49,132.16,96.16,106.9,15.21,17.72,16.59,92.16,80,10.02,264.69
2013/9/11,100.33,157.88,133.15,96.97,107.34,15.34,17.85,16.96,93.4,80.89,10.05,266.34
2013/9/12,99.71,157.83,132.77,96.73,107.22,15.31,17.8,16.86,93.19,81.26,10.11,264.76
2013/9/13,99.72,157.55,132.57,96.59,107.1,15.3,17.78,16.95,92.36,81.15,10.02,264.72
2013/9/17,99.17,157.67,132.16,96.07,106.96,15.22,17.72,16.76,92.29,81.11,10.1,263.33
2013/9/18,99.24,157.77,132.47,96.33,107.08,15.33,17.76,16.79,92.68,81.54,10.13,263.52
2013/9/19,98.19,158.45,132.85,96.06,107.65,15.43,17.81,16.87,93.24,82.34,10.26,260.73
2013/9/20,99.55,159.65,134.74,96.95,109.32,15.71,18.07,17.08,94.11,83.53,10.25,264.27
2013/9/24,98.78,158.37,133.29,96.02,108.45,15.48,17.88,16.72,92.86,82.34,10.06,262.22
2013/9/25,98.76,157.96,133.05,95.83,108.1,15.43,17.84,16.54,92.7,81.52,10.02,262.17
2013/9/26,98.34,158.11,132.96,95.33,108.15,15.32,17.83,16.4,92.16,81.15,9.89,261.06
2013/9/27,98.96,158.7,133.47,95.98,108.69,15.43,17.89,16.56,92.7,82.04,9.9,262.77
2013/9/30,97.75,158.03,131.9,94.79,107.96,15.2,17.69,16.29,90.89,80.96,9.64,259.56
2013/10/1,98.4,159.27,133.03,95.34,108.63,15.32,17.84,16.37,91.59,81.51,9.79,261.35
2013/10/2,98.04,158.53,132.45,94.81,108.04,15.39,17.76,16.32,92.1,80.85,9.7,260.4
2013/10/3,97.38,158,132.25,94.3,107.95,15.27,17.73,16.22,91.35,80.92,9.72,258.65
2013/10/4,97.3,157.27,132.58,94.23,108.23,15.35,17.77,16.35,91.66,80.72,9.72,258.43
2013/10/7,97.26,156.02,131.92,94.44,107.41,15.15,17.69,16.28,91.85,80.84,9.72,258.33
2013/10/8,96.78,155.76,131.4,93.82,107.15,15.09,17.62,16.22,91.38,80.33,9.68,257.05
2013/10/9,97.16,156.34,131.92,93.7,107.47,15.12,17.69,16.28,91.59,80.59,9.76,258.06
2013/10/10,97.61,155.75,131.87,93.87,107.09,15.09,17.68,16.25,92.31,80.95,9.79,259.26
2013/10/11,98.31,157.06,132.94,94.47,107.95,15.11,17.83,16.3,92.91,81.37,9.93,261.12
2013/10/15,98.54,157.18,133.55,95.24,108.11,15.23,17.91,16.48,93.87,82.56,9.95,261.73
2013/10/16,98.5,157.36,133.04,94.93,107.69,15.14,17.84,16.35,93.87,82.68,9.88,261.62
2013/10/17,98.83,157.74,133.78,95.73,108.25,15.26,17.94,16.5,94.41,83.36,10.03,262.5
2013/10/18,98.13,158.47,134.09,95.29,108.6,15.32,17.98,16.55,94.45,83.11,10,260.64
2013/10/21,98.07,158.5,134.13,95.24,108.57,15.25,17.98,16.58,94.6,83.16,10.01,260.48
2013/10/22,98.19,158.38,134.24,95.26,108.77,15.36,18,16.58,94.77,83,9.99,260.8
2013/10/23,98.08,159.27,135.12,95.31,109.57,15.4,18.12,16.64,95.51,83.41,10.07,260.5
2013/10/24,97.47,157.61,134.35,93.92,109.21,15.31,18.01,16.49,93.92,82.04,9.95,258.88
2013/10/25,97.26,157.43,134.08,93.27,108.95,15.3,17.98,16.48,93.32,80.85,9.94,258.33
2013/10/28,97.57,157.89,134.79,93.46,109.31,15.45,18.07,16.57,93.73,80.97,9.94,259.15
2013/10/29,97.55,156.89,134.36,93.36,108.85,15.36,18.02,16.52,92.87,80.72,9.91,259.1
2013/10/30,98.21,157.63,134.93,93.8,109.13,15.39,18.09,16.66,93.05,81.07,9.93,260.85
2013/10/31,98.51,157.99,135.2,94.03,109.5,15.41,18.13,16.69,93.58,81.32,9.91,261.65
2013/11/1,98.23,157.4,133.24,94.15,108.27,15.16,17.87,16.51,92.95,81.14,9.78,260.9
2013/11/5,98.57,157.49,133.24,94.58,108.34,15.15,17.87,16.58,93.82,81.72,9.73,261.81
2013/11/6,98.56,158.21,132.78,94.3,107.89,15.12,17.8,16.46,93.64,82.44,9.61,261.78
2013/11/7,98.72,158.63,133.3,94.72,108.19,15.18,17.87,16.57,93.53,82.63,9.64,262.2
2013/11/8,98.26,158.14,131.78,94,107.18,15.01,17.67,16.24,92.79,81.85,9.56,260.98
2013/11/11,98.97,158.47,132.23,94.44,107.37,15.01,17.73,16.13,92.85,81.97,9.56,262.87
2013/11/12,99.29,158.74,133.09,94.84,107.94,15.13,17.85,16.15,92.84,81.97,9.57,263.72
2013/11/13,99.67,158.37,133.89,94.98,108.6,14.97,17.95,16.1,92.65,81.82,9.62,264.73
2013/11/14,99.31,159.39,133.9,95.04,108.61,14.96,17.95,16.1,93.15,82.7,9.69,263.77
2013/11/15,100.27,161.02,134.85,95.79,109.26,15.07,18.08,16.28,93.46,82.96,9.82,266.32
2013/11/18,100.29,161.6,135.18,96.08,109.49,15.09,18.13,16.36,93.94,83.67,9.85,266.3
2013/11/19,99.89,160.96,134.93,95.78,109.46,15.11,18.09,16.3,93.64,83.15,9.86,265.24
2013/11/20,100.19,161.49,135.77,95.75,110.09,15.15,18.21,16.46,94.42,83.78,9.82,266.04
2013/11/21,100.47,161.69,134.85,96.04,109.47,15.07,18.08,16.38,93.71,83.08,9.9,266.78
2013/11/22,101.24,163.93,136.38,96.23,110.77,15.26,18.29,16.61,93.51,83.37,9.98,268.83
2013/11/25,101.47,164.71,137.46,96.21,111.78,15.41,18.43,16.72,93.21,83.35,10.08,269.51
2013/11/26,101.46,163.98,137.27,96.39,111.37,15.45,18.41,16.66,93.28,83.63,10.05,269.48
2013/11/27,101.39,164.27,137.47,96.13,111.72,15.43,18.44,16.64,92.49,83.02,10.03,269.3
2013/11/28,101.95,165.98,138.3,96.28,112.22,15.49,18.55,16.69,92.97,83.11,9.98,270.71
2013/11/29,102.42,167.43,139.42,96.76,113.15,15.66,18.69,16.83,93.06,83.15,10.04,271.96
2013/12/2,102.49,168.24,139.3,96.45,113.12,15.66,18.67,16.72,93.49,83.65,10.09,272.15
2013/12/3,102.91,168.35,139.33,96.74,113.22,15.67,18.68,16.82,93.84,84.44,10.02,273.26
2013/12/4,102.63,168.18,139.44,96.41,113.45,15.75,18.7,16.82,93.06,84.22,9.93,272.52
2013/12/5,102.45,167.73,139.14,95.96,113.47,15.76,18.66,16.65,92.52,84.11,9.83,272.04
2013/12/6,101.98,166.61,139.35,95.66,113.7,15.72,18.68,16.59,92.37,83.78,9.75,270.79
2013/12/9,103.11,168.39,141.37,96.75,115.58,15.84,18.95,16.78,93.88,85.45,9.97,273.79
2013/12/10,103.36,169.76,142.01,97.12,116.06,15.83,19.04,16.85,93.91,85.51,9.96,274.46
2013/12/11,102.92,169.24,141.61,97.04,115.94,15.75,18.99,16.83,94.08,85.42,9.96,273.29
2013/12/12,102.68,167.99,141.44,96.91,115.75,15.68,18.96,16.7,92.81,85.02,9.91,272.65
2013/12/13,103.63,169.36,142.43,97.55,116.37,15.68,19.09,16.73,92.62,85.38,9.96,275.17
2013/12/16,103.19,168.19,141.91,97.46,116,15.68,19.01,16.67,92.31,85.21,10.04,274
2013/12/17,103.12,168.12,141.83,97.45,116.11,15.66,19.01,16.75,92.28,85.35,10.04,273.82
2013/12/18,102.84,167.37,141.59,96.96,116.18,15.69,18.98,16.83,91.76,85.09,9.96,273.07
2013/12/19,104.15,170.66,142.52,97.26,116.5,15.88,19.1,16.95,92.26,85.57,10.06,276.55
2013/12/20,104.4,170.78,142.36,97.8,116.13,15.84,19.08,16.96,92.52,85.52,10.03,277.22
2013/12/24,104.26,170.36,142.69,98.18,116.63,15.86,19.13,16.96,93.04,85.45,10.09,276.85
2013/12/25,104.32,170.51,142.56,98.28,116.42,15.88,19.11,16.97,93.05,85.24,10.11,277
2013/12/26,104.85,171.79,143.31,98.51,117.02,15.98,19.22,17.06,93.43,85.63,10.16,278.41
2013/12/27,105.02,172.51,143.89,98.66,117.3,16.06,19.29,17.11,93.31,85.76,10.17,278.86
2013/12/30,105.4,173.74,145.04,98.42,118.32,16.16,19.42,17.15,93.25,85.85,10.01,279.87
2014/1/6,104.66,171.8,142.33,98.55,115.65,16.04,19.08,17.02,94,86.61,9.82,277.91
2014/1/7,104.46,171.36,142.28,97.95,115.4,16.04,19.07,16.92,93.32,86.4,9.79,277.38
2014/1/8,104.78,171.62,142.57,97.14,115.13,16.08,19.11,16.98,93.45,86.74,9.86,278.23
2014/1/9,104.86,172.53,142.35,96.89,115,15.96,19.08,16.91,93.39,86.66,9.76,278.44
2014/1/10,104.95,172.95,142.84,96.67,115.7,16.02,19.14,17,93.27,86.51,9.71,278.68
2014/1/14,103.32,169.41,141.17,94.88,114.85,15.87,18.92,16.87,93.35,86.52,9.55,274.35
2014/1/15,104.13,171.12,142.39,95.1,115.33,16.18,19.08,17.11,93.4,87.18,9.6,276.43
2014/1/16,104.87,171.51,142.54,95.68,115.28,16.19,19.1,17.08,92.46,87.28,9.61,278.39
2014/1/17,104.39,170.65,142.13,95.5,115.35,16.16,19.05,16.9,92.09,87.14,9.6,277.19
2014/1/20,104.03,170.61,140.54,95,113.96,16.07,18.84,16.88,91.14,85.79,9.57,276.23
2014/1/21,104.46,171.5,141.49,95.3,114.63,16.1,18.96,16.9,92.03,87.03,9.63,277.38
2014/1/22,104.26,171.88,141.5,95.1,114.61,16.1,18.96,16.92,92.42,86.74,9.62,276.85
2014/1/23,104.74,173.47,141.81,94.28,114.7,16.15,19,16.99,92.56,86.83,9.64,278.12
2014/1/24,103.5,172.09,141.68,93.11,115.22,16.14,18.99,17,90.65,85.66,9.42,274.83
2014/1/27,102.33,168.75,139.98,92.53,114.35,15.91,18.76,16.69,89.02,84.26,9.2,271.65
2014/1/28,102.68,170.15,140.35,92.42,114.46,15.99,18.81,16.7,89.99,84.5,9.25,272.58
2014/1/29,103.15,170.97,140.79,92.56,114.65,16.06,18.88,16.83,90.81,85.48,9.45,273.9
2014/1/30,102.2,169.25,139.55,91.39,114.23,15.81,18.7,16.56,89.39,83.92,9.04,271.45
2014/1/31,102.86,169.66,139.42,92.17,113.98,15.79,18.68,16.48,90.76,84.03,9.19,273.2
2014/2/3,102.28,168.12,137.97,92,112.77,15.62,18.49,16.31,89.71,82.98,9.19,271.59
2014/2/4,101.24,165.14,136.92,91.18,112.28,15.46,18.34,16.11,88.49,81.62,9.01,268.83
2014/2/5,101.59,165.95,137.34,91.63,112.42,15.59,18.4,16.18,90.5,83.43,9.16,269.68
2014/2/6,101.59,165.82,137.5,91.78,112.38,15.58,18.43,16.31,91.14,83.69,9.16,269.76
2014/2/7,102.04,166.54,138.66,92.19,113.29,15.7,18.58,16.42,91.48,84.05,9.26,270.95
2014/2/10,102.5,168.21,139.66,92.8,113.99,15.79,18.71,16.59,91.75,84.88,9.27,272.17
2014/2/12,102.5,168.58,139.76,93.01,114.08,15.91,18.73,16.72,92.49,85.2,9.33,272.1
2014/2/13,102.51,170.29,139.37,93.08,113.85,15.89,18.68,16.76,91.77,85.22,9.33,272.13
2014/2/14,102.28,170.31,139.91,93.19,114.45,15.84,18.75,16.76,91.99,85.38,9.32,271.59
2014/2/17,101.44,170.01,139.02,92.39,113.76,15.77,18.63,16.7,91.73,84.93,9.32,269.36
2014/2/18,102.18,170.82,139.99,93.3,114.53,15.82,18.76,16.8,92.66,85.57,9.43,271.32
2014/2/19,102.33,170.76,140.86,93.42,115.31,15.78,18.88,16.95,92.13,84.83,9.42,271.79
2014/2/20,102.25,170.57,140.46,92.28,115.07,15.69,18.81,16.82,92.07,84.69,9.27,271.58
2014/2/21,102.53,170.85,140.67,92.19,115.25,15.69,18.85,16.83,92.24,85.23,9.33,272.32
2014/2/24,102.59,170.63,140.98,92.29,115.67,15.71,18.89,16.9,91.99,84.93,9.37,272.41
2014/2/25,102.55,170.79,140.82,92.68,115.35,15.77,18.87,17,92.65,85.43,9.49,272.23
2014/2/26,102.2,170.5,140.46,92.16,115.22,15.73,18.83,16.92,91.88,85.08,9.52,271.38
2014/2/27,102.37,170.61,140.09,91.95,114.94,15.71,18.77,16.92,91.44,85.14,9.44,271.83
2014/2/28,101.9,170.09,139.67,91.55,114.71,15.64,18.72,16.87,91.34,85.53,9.53,270.58
2014/3/3,101.31,169.55,139.54,91.57,115.15,15.77,18.7,16.84,90.12,84.61,9.36,268.94
2014/3/4,101.55,169.22,139.48,91.7,114.94,15.68,18.69,16.78,90.86,84.99,9.33,269.58
2014/3/5,102.26,170.32,140.5,92.36,115.26,15.87,18.83,17.02,91.86,85.83,9.51,271.53
2014/3/6,102.4,171.2,140.65,92.79,115.41,15.93,18.84,17.07,92.44,86.17,9.6,271.91
2014/3/7,103.09,172.5,142.9,93.74,117.17,16.13,19.15,17.25,93.6,87.39,9.71,273.81
2014/3/10,103.23,172.77,143.36,92.92,117.63,16.18,19.21,17.27,93.43,87.42,9.59,274.04
2014/3/11,103.29,171.92,143.31,92.9,117.59,16.2,19.2,17.35,93.12,87.51,9.6,274.2
2014/3/12,102.95,171.07,142.67,92.68,117.34,16.16,19.12,17.28,92.24,87.09,9.47,273.44
2014/3/13,102.78,170.78,142.87,92.49,117.49,16.15,19.14,17.28,93.18,87.86,9.53,272.99
2014/3/14,101.83,169.28,141.18,91.89,116.32,15.93,18.91,17.07,92.06,86.98,9.45,270.46
2014/3/17,101.43,168.66,141.01,91.43,116.2,15.87,18.89,16.98,91.42,86.57,9.49,269.33
2014/3/18,101.84,169.45,141.95,92.14,116.66,16.01,19.02,17.1,92.57,87.25,9.45,270.42
2014/3/19,101.44,168.36,141.3,91.15,116.12,16,18.93,17.03,92.56,87.38,9.43,269.43
2014/3/20,102.32,169.25,141.48,90.95,116.13,15.95,18.95,16.93,92.32,87.31,9.41,271.77
2014/3/24,102.35,168.73,141.16,91.07,115.92,15.95,18.91,16.9,92.98,87.35,9.41,271.7
2014/3/25,102.2,168.61,141.37,91.27,116.02,15.97,18.94,16.97,93.45,87.48,9.44,271.3
2014/3/26,102.36,169.27,141.47,91.72,115.91,15.99,18.95,16.97,93.76,87.85,9.54,271.87
2014/3/27,101.86,168.89,140.49,91.86,115.11,15.78,18.81,16.85,93.93,87.59,9.53,270.54
2014/3/28,102.06,169.61,140.26,92.55,115.11,15.76,18.79,17.02,94.83,88.67,9.65,271.08
2014/3/31,102.92,171.25,141.61,93.16,116.14,15.82,18.96,17.13,95.19,89.22,9.73,273.21
2014/4/1,103.2,171.96,142.15,93.39,116.72,15.96,19.04,17.24,95.75,89.52,9.8,273.96
2014/4/2,103.73,172.48,143.1,94.03,117.38,16.07,19.17,17.34,95.84,89.28,9.82,275.37
2014/4/3,103.86,172.71,142.95,94.16,117.09,16.04,19.15,17.39,95.84,88.95,9.79,275.78
2014/4/4,103.9,172.38,142.56,94.15,116.56,15.87,19.1,17.29,95.98,88.87,9.74,275.89
2014/4/7,103.24,171.14,141.47,94.03,115.82,15.76,18.95,17.25,95.85,88.84,9.78,274.21
2014/4/8,102.95,171.04,141.5,93.84,116.03,15.78,18.96,17.19,95.53,88.71,9.78,273.37
2014/4/9,101.99,170.76,140.59,93.27,115.31,15.69,18.83,17.06,95.37,88.48,9.74,270.82
2014/4/10,102.06,171.63,141.57,93.87,116.18,15.74,18.94,17.2,95.81,89.22,9.82,271
2014/4/11,101.54,170.32,141.03,92.82,115.87,15.54,18.89,17.13,95.24,87.83,9.69,269.62
2014/4/14,101.44,169.58,140.48,92.31,115.63,15.49,18.81,17.07,95.28,88.07,9.69,269.43
2014/4/15,101.88,170.46,140.79,92.89,115.79,15.53,18.86,17.1,95.95,88.45,9.69,270.6
2014/4/16,102.12,170.89,141.05,92.92,116.02,15.54,18.89,17.16,95.38,87.72,9.69,271.24
2014/4/17,102.14,171.92,141.36,92.82,115.98,15.5,18.93,17.11,95.87,88.29,9.69,271.22
2014/4/18,102.55,172.17,141.61,93.14,116.05,15.54,18.97,17.14,95.64,88.03,9.79,272.38
2014/4/21,102.61,172.31,141.72,93.1,116.18,15.55,18.98,17.15,95.76,88.09,9.79,272.46
2014/4/22,102.66,172.37,141.57,93.15,115.93,15.53,18.96,17.14,95.84,88.01,9.79,272.6
2014/4/23,102.65,172.74,141.64,93.05,115.98,15.59,18.98,17.15,96.24,88.43,9.72,272.64
2014/4/24,102.47,172.06,141.6,92.9,116,15.59,18.97,17.11,95.28,88.52,9.69,272.09
2014/4/25,102.39,172.14,141.58,92.85,116.13,15.59,18.98,17.08,94.81,87.7,9.63,271.88
2014/4/28,102.12,171.41,141.1,92.5,115.69,15.49,18.9,16.98,94.77,87.62,9.57,271.16
2014/4/30,102.61,172.67,141.68,93.7,116.14,15.65,18.98,17.09,95.26,87.95,9.72,272.39
2014/5/1,102.26,172.57,141.8,93.27,116.2,15.75,19,17.21,95,88.11,9.72,271.46
2014/5/2,102.37,172.92,141.9,93.39,116.38,15.71,19.01,17.2,94.97,88.27,9.77,271.75
2014/5/7,101.63,172.55,141.61,93.32,116.32,15.65,18.97,17.19,95.03,88.42,9.69,269.79
2014/5/8,101.95,172.87,141.77,93.51,116.3,15.69,19,17.26,95.09,88.22,9.75,270.64
